date,hour,demand
2022-03-28,5,46
2022-03-28,6,50
2022-03-28,7,62
2022-03-28,8,68
2022-03-28,9,73
2022-03-28,10,72
2022-03-28,11,70
2022-03-28,12,78
2022-03-28,13,76
2022-03-28,14,74
2022-03-28,15,75
2022-03-28,16,80
2022-03-28,17,85
2022-03-28,18,89
2022-03-28,19,89
2022-03-28,20,80
2022-03-28,21,74
2022-03-28,22,69
2022-03-28,23,64
